dataset_id,dataset_version,granularidad,anio,decada,pais,region_pais,fecha_corte_dataset,presidente_principal_anio,partido_principal_anio,periodo_presidencial_principal,presidente_fin_anio,partido_fin_anio,cambio_presidencial_en_anio,presidente_durante_mundial,partido_durante_mundial,hitos_anio,numero_hitos,hay_hitos,presidentes_hito_archivo,partidos_hito_archivo,periodos_hito_archivo,inpc_promedio_anual,inpc_cierre_anual,inpc_ultimo_mes_disponible,inpc_ultimo_periodo_disponible,inpc_ultimo_valor_disponible,inpc_observaciones_meses,inpc_cobertura_completa,hay_datos_inpc,inflacion_dic_dic_pct,inflacion_promedio_anual_pct,inflacion_quincenal_anual_promedio_pct,inflacion_quincenal_anual_cierre_pct,inflacion_quincenal_observaciones,inpc_m01,inpc_m02,inpc_m03,inpc_m04,inpc_m05,inpc_m06,inpc_m07,inpc_m08,inpc_m09,inpc_m10,inpc_m11,inpc_m12,desempleo_sa_promedio_anual_pct,desempleo_sa_cierre_anual_pct,desempleo_sa_ultimo_mes_disponible,desempleo_sa_ultimo_periodo_disponible,desempleo_sa_ultimo_valor_disponible_pct,desempleo_sa_min_anual_pct,desempleo_sa_max_anual_pct,desempleo_sa_observaciones_meses,desempleo_sa_cobertura_completa,hay_datos_desempleo_mensual,desempleo_tendencia_promedio_anual_pct,desempleo_tendencia_cierre_anual_pct,desempleo_tendencia_ultimo_valor_disponible_pct,desempleo_sa_m01_pct,desempleo_sa_m02_pct,desempleo_sa_m03_pct,desempleo_sa_m04_pct,desempleo_sa_m05_pct,desempleo_sa_m06_pct,desempleo_sa_m07_pct,desempleo_sa_m08_pct,desempleo_sa_m09_pct,desempleo_sa_m10_pct,desempleo_sa_m11_pct,desempleo_sa_m12_pct,desempleo_tendencia_m01_pct,desempleo_tendencia_m02_pct,desempleo_tendencia_m03_pct,desempleo_tendencia_m04_pct,desempleo_tendencia_m05_pct,desempleo_tendencia_m06_pct,desempleo_tendencia_m07_pct,desempleo_tendencia_m08_pct,desempleo_tendencia_m09_pct,desempleo_tendencia_m10_pct,desempleo_tendencia_m11_pct,desempleo_tendencia_m12_pct,desempleo_trimestral_promedio_total_pct,desempleo_trimestral_promedio_hombres_pct,desempleo_trimestral_promedio_mujeres_pct,desempleo_trimestral_observaciones,desempleo_trimestral_cobertura_completa,hay_datos_desempleo_trimestral,desempleo_q1_total_pct,desempleo_q1_hombres_pct,desempleo_q1_mujeres_pct,desempleo_q2_total_pct,desempleo_q2_hombres_pct,desempleo_q2_mujeres_pct,desempleo_q3_total_pct,desempleo_q3_hombres_pct,desempleo_q3_mujeres_pct,desempleo_q4_total_pct,desempleo_q4_hombres_pct,desempleo_q4_mujeres_pct,es_anio_mundial,mundial_edicion_numero,mundial_continente_sede,mundial_sede,mundial_estatus_mexico,mundial_participo,mundial_anfitrion,mundial_fase_alcanzada,mundial_fase_orden,mundial_posicion_final,mundial_partidos,mundial_ganados,mundial_empatados,mundial_perdidos,mundial_goles_favor,mundial_goles_contra,mundial_diferencia_goles,mundial_puntos_sistema_3,mundial_puntos_por_partido,mundial_rendimiento_puntos_pct,mundial_porcentaje_victorias,mundial_goles_favor_por_partido,mundial_goles_contra_por_partido,mundial_resultado_resumen,mundial_eliminado_por,mundial_siguiente_rival,mundial_detalle,mundial_datos_provisionales,mundial_fecha_actualizacion,fuente_inpc,fuente_desempleo_mensual,fuente_desempleo_trimestral,fuente_presidentes_hitos,fuente_presidentes_enriquecida,fuente_mundiales_historico,fuente_mundial_2026,fuentes_disponibles_anio,notas_calidad_datos,bonus_rival_fuerte,penalizacion_rival_debil,victorias_eliminacion,mundial_fases_superadas,mundial_puntos_goles,mundial_puntos_victorias,mundial_puntos_fases,mundial_puntos_eliminacion,mundial_bonus_rival_fuerte,mundial_penalizacion_rival_debil,mundial_score_total,mundial_score_por_partido,mundial_metodologia_score
mexico_futbol_economia_anual,2026-07-03_v1.0,anual,2013,2010,México,América del Norte,2026-07-03,Enrique Peña Nieto,PRI,2012-2018,Enrique Peña Nieto,PRI,0,,,Reformas estructurales; reforma energética,1,1,Enrique Peña Nieto,PRI,2012-2018,82.036243,83.770058,12.0,2013-12,83.770058,12,1,1,3.974041,3.80639,,,0,80.892782,81.290943,81.887433,81.941523,81.66882,81.619238,81.592193,81.824328,82.13234,82.522988,83.292265,83.770058,4.941874,4.79319,12.0,2013-12,4.79319,4.608116,5.156523,12,1,1,4.951594,4.814673,4.814673,5.156523,4.959378,5.049973,5.120351,4.958904,5.071074,4.895698,4.821857,4.984077,4.883349,4.608116,4.79319,5.063764,5.074881,5.065029,5.039155,5.015547,4.989154,4.949533,4.905428,4.861067,4.828857,4.812044,4.814673,,,,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indicadores_47_utf8.csv | https://www.inegi.org.mx/temas/inpc/,indicadores_29_utf8.csv | https://www.inegi.org.mx/temas/empleo/,tabulado_desempleo_trimestral_limpio_utf8.csv,presidentes_mexico_hitos.csv,https://www.diputados.gob.mx/sedia/sia/re/RE-ISS-06-06.pdf,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/articles/mexico-team-profile-history | https://en.wikipedia.org/wiki/Mexico_at_the_FIFA_World_Cup | https://www.rsssf.org/tablesw/worldcup.html,,INPC | desempleo_mensual | hitos | presidencia,,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,,,(GF-GC) + 2*victorias + 3*fases_superadas + 4*victorias_KO + 0.3*victorias_rival_fuerte - 0.2*derrotas_rival_debil
mexico_futbol_economia_anual,2026-07-03_v1.0,anual,2014,2010,México,América del Norte,2026-07-03,Enrique Peña Nieto,PRI,2012-2018,Enrique Peña Nieto,PRI,0,Enrique Peña Nieto,PRI,,0,0,,,,85.332965,87.188984,12.0,2014-12,87.188984,12,1,1,4.081322,4.018617,,,0,84.519052,84.733157,84.965292,84.806779,84.535579,84.682072,84.914959,85.219965,85.59634,86.069626,86.763778,87.188984,4.834322,4.168167,12.0,2014-12,4.168167,4.168167,5.285574,12,1,1,4.798508,4.510571,4.510571,4.906231,4.819393,5.285574,4.920237,4.942012,4.826503,5.216348,4.842748,4.784055,4.647275,4.653327,4.168167,4.834305,4.861768,4.891425,4.913772,4.91618,4.901546,4.874632,4.828363,4.764232,4.686597,4.598704,4.510571,,,,0,0,0,,,,,,,,,,,,,1,20.0,América del Sur,Brasil,Participó,1.0,0.0,Octavos de final,3.0,10.0,4.0,2.0,1.0,1.0,5.0,3.0,2.0,7.0,1.75,58.3333,50.0,1.25,0.75,4 PJ | 2 G | 1 E | 1 P | GF 5 | GC 3,Países Bajos,,Derrota 1-2 en octavos,0.0,2022-12-18,indicadores_47_utf8.csv | https://www.inegi.org.mx/temas/inpc/,indicadores_29_utf8.csv | https://www.inegi.org.mx/temas/empleo/,tabulado_desempleo_trimestral_limpio_utf8.csv,presidentes_mexico_hitos.csv,https://www.diputados.gob.mx/sedia/sia/re/RE-ISS-06-06.pdf,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/articles/mexico-team-profile-history | https://en.wikipedia.org/wiki/Mexico_at_the_FIFA_World_Cup | https://www.rsssf.org/tablesw/worldcup.html,,INPC | desempleo_mensual | mundial_fifa | presidencia,,0.0,0.0,0.0,1,2.0,4.0,3,0.0,0.0,0.0,9.0,2.25,(GF-GC) + 2*victorias + 3*fases_superadas + 4*victorias_KO + 0.3*victorias_rival_fuerte - 0.2*derrotas_rival_debil
mexico_futbol_economia_anual,2026-07-03_v1.0,anual,2015,2010,México,América del Norte,2026-07-03,Enrique Peña Nieto,PRI,2012-2018,Enrique Peña Nieto,PRI,0,,,,0,0,,,,87.654569,89.046818,12.0,2015-12,89.046818,12,1,1,2.130813,2.720641,,,0,87.110103,87.275377,87.630717,87.40384,86.967366,87.113108,87.24082,87.424875,87.752419,88.203919,88.685468,89.046818,4.345695,4.307361,12.0,2015-12,4.307361,4.061627,4.491063,12,1,1,4.363035,4.270893,4.270893,4.392001,4.446622,4.275092,4.35154,4.384539,4.413202,4.491063,4.386883,4.195623,4.442788,4.061627,4.307361,4.433601,4.382068,4.362458,4.365394,4.380373,4.393659,4.395842,4.383051,4.357734,4.329051,4.302294,4.270893,,,,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indicadores_47_utf8.csv | https://www.inegi.org.mx/temas/inpc/,indicadores_29_utf8.csv | https://www.inegi.org.mx/temas/empleo/,tabulado_desempleo_trimestral_limpio_utf8.csv,presidentes_mexico_hitos.csv,https://www.diputados.gob.mx/sedia/sia/re/RE-ISS-06-06.pdf,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/articles/mexico-team-profile-history | https://en.wikipedia.org/wiki/Mexico_at_the_FIFA_World_Cup | https://www.rsssf.org/tablesw/worldcup.html,,INPC | desempleo_mensual | presidencia,,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,,,(GF-GC) + 2*victorias + 3*fases_superadas + 4*victorias_KO + 0.3*victorias_rival_fuerte - 0.2*derrotas_rival_debil
mexico_futbol_economia_anual,2026-07-03_v1.0,anual,2016,2010,México,América del Norte,2026-07-03,Enrique Peña Nieto,PRI,2012-2018,Enrique Peña Nieto,PRI,0,,,,0,0,,,,90.127925,92.039035,12.0,2016-12,92.039035,12,1,1,3.360274,2.821708,,,0,89.386381,89.777781,89.910001,89.625278,89.225615,89.324028,89.556914,89.809333,90.357744,90.906154,91.616834,92.039035,3.875227,3.636905,12.0,2016-12,3.636905,3.586272,4.25477,12,1,1,3.882083,3.579758,3.579758,4.171783,4.25477,4.143256,3.826586,3.952301,3.921664,3.811496,3.762791,3.844031,3.586272,3.590867,3.636905,4.228924,4.171845,4.097967,4.022355,3.954568,3.890303,3.833277,3.781095,3.72956,3.674544,3.620795,3.579758,,,,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indicadores_47_utf8.csv | https://www.inegi.org.mx/temas/inpc/,indicadores_29_utf8.csv | https://www.inegi.org.mx/temas/empleo/,tabulado_desempleo_trimestral_limpio_utf8.csv,presidentes_mexico_hitos.csv,https://www.diputados.gob.mx/sedia/sia/re/RE-ISS-06-06.pdf,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/articles/mexico-team-profile-history | https://en.wikipedia.org/wiki/Mexico_at_the_FIFA_World_Cup | https://www.rsssf.org/tablesw/worldcup.html,,INPC | desempleo_mensual | presidencia,,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,,,(GF-GC) + 2*victorias + 3*fases_superadas + 4*victorias_KO + 0.3*victorias_rival_fuerte - 0.2*derrotas_rival_debil
mexico_futbol_economia_anual,2026-07-03_v1.0,anual,2017,2010,México,América del Norte,2026-07-03,Enrique Peña Nieto,PRI,2012-2018,Enrique Peña Nieto,PRI,0,,,,0,0,,,,95.572964,98.272883,12.0,2017-12,98.272883,12,1,1,6.773048,6.041456,,,0,93.603882,94.14478,94.722489,94.838933,94.725494,94.96364,95.322736,95.793768,96.093515,96.698269,97.695174,98.272883,3.421416,3.390954,12.0,2017-12,3.390954,3.256149,3.535702,12,1,1,3.415314,3.38078,3.38078,3.535702,3.468533,3.526654,3.479049,3.506133,3.277244,3.256149,3.333043,3.340379,3.445917,3.497236,3.390954,3.550341,3.524345,3.493801,3.451347,3.399548,3.357267,3.337248,3.341618,3.364535,3.387377,3.395564,3.38078,,,,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indicadores_47_utf8.csv | https://www.inegi.org.mx/temas/inpc/,indicadores_29_utf8.csv | https://www.inegi.org.mx/temas/empleo/,tabulado_desempleo_trimestral_limpio_utf8.csv,presidentes_mexico_hitos.csv,https://www.diputados.gob.mx/sedia/sia/re/RE-ISS-06-06.pdf,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/articles/mexico-team-profile-history | https://en.wikipedia.org/wiki/Mexico_at_the_FIFA_World_Cup | https://www.rsssf.org/tablesw/worldcup.html,,INPC | desempleo_mensual | presidencia,,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,,,(GF-GC) + 2*victorias + 3*fases_superadas + 4*victorias_KO + 0.3*victorias_rival_fuerte - 0.2*derrotas_rival_debil
mexico_futbol_economia_anual,2026-07-03_v1.0,anual,2018,2010,México,América del Norte,2026-07-03,Enrique Peña Nieto,PRI,2012-2018,Andrés Manuel López Obrador,MORENA,1,Enrique Peña Nieto,PRI,,0,0,,,,100.255419,103.02,12.0,2018-12,103.02,12,1,1,4.830546,4.899351,,,0,98.795,99.171374,99.492157,99.154847,98.99408,99.376465,99.909099,100.492,100.917,101.44,102.303,103.02,3.324706,3.657608,12.0,2018-12,3.657608,3.202978,3.657608,12,1,1,3.310176,3.372269,3.372269,3.282552,3.292334,3.264986,3.385763,3.222701,3.355412,3.293359,3.268685,3.330342,3.202978,3.339758,3.657608,3.349152,3.318903,3.299396,3.294945,3.298672,3.299051,3.291632,3.285053,3.284882,3.298818,3.329334,3.372269,,,,0,0,0,,,,,,,,,,,,,1,21.0,Europa,Rusia,Participó,1.0,0.0,Octavos de final,3.0,12.0,4.0,2.0,0.0,2.0,3.0,6.0,-3.0,6.0,1.5,50.0,50.0,0.75,1.5,4 PJ | 2 G | 0 E | 2 P | GF 3 | GC 6,Brasil,,Derrota 0-2 en octavos,0.0,2022-12-18,indicadores_47_utf8.csv | https://www.inegi.org.mx/temas/inpc/,indicadores_29_utf8.csv | https://www.inegi.org.mx/temas/empleo/,tabulado_desempleo_trimestral_limpio_utf8.csv,presidentes_mexico_hitos.csv,https://www.diputados.gob.mx/sedia/sia/re/RE-ISS-06-06.pdf,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/articles/mexico-team-profile-history | https://en.wikipedia.org/wiki/Mexico_at_the_FIFA_World_Cup | https://www.rsssf.org/tablesw/worldcup.html,,INPC | desempleo_mensual | mundial_fifa | presidencia,,0.3,0.0,0.0,1,-3.0,4.0,3,0.0,0.3,0.0,4.3,1.075,(GF-GC) + 2*victorias + 3*fases_superadas + 4*victorias_KO + 0.3*victorias_rival_fuerte - 0.2*derrotas_rival_debil
mexico_futbol_economia_anual,2026-07-03_v1.0,anual,2019,2010,México,América del Norte,2026-07-03,Andrés Manuel López Obrador,MORENA,2018-2024,Andrés Manuel López Obrador,MORENA,0,,,Transición TLCAN a T-MEC,1,1,Andrés Manuel López Obrador,MORENA,2018-2024,103.900667,105.934,12.0,2019-12,105.934,12,1,1,2.828577,3.635961,,,0,103.108,103.079,103.476,103.531,103.233,103.299,103.687,103.67,103.942,104.503,105.346,105.934,3.490619,3.192003,12.0,2019-12,3.192003,3.192003,3.616382,12,1,1,3.516826,3.535298,3.535298,3.4552,3.391468,3.613747,3.488359,3.537674,3.536098,3.525102,3.483205,3.517999,3.616382,3.530193,3.192003,3.423141,3.470489,3.506644,3.525018,3.529087,3.529409,3.528122,3.527876,3.535202,3.54543,3.546195,3.535298,,,,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indicadores_47_utf8.csv | https://www.inegi.org.mx/temas/inpc/,indicadores_29_utf8.csv | https://www.inegi.org.mx/temas/empleo/,tabulado_desempleo_trimestral_limpio_utf8.csv,presidentes_mexico_hitos.csv,https://www.diputados.gob.mx/sedia/sia/re/RE-ISS-06-06.pdf,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/articles/mexico-team-profile-history | https://en.wikipedia.org/wiki/Mexico_at_the_FIFA_World_Cup | https://www.rsssf.org/tablesw/worldcup.html,,INPC | desempleo_mensual | hitos | presidencia,,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,,,(GF-GC) + 2*victorias + 3*fases_superadas + 4*victorias_KO + 0.3*victorias_rival_fuerte - 0.2*derrotas_rival_debil
mexico_futbol_economia_anual,2026-07-03_v1.0,anual,2020,2020,México,América del Norte,2026-07-03,Andrés Manuel López Obrador,MORENA,2018-2024,Andrés Manuel López Obrador,MORENA,0,,,Transición TLCAN a T-MEC; COVID-19 y recesión,1,1,Andrés Manuel López Obrador,MORENA,2018-2024,107.43,109.271,12.0,2020-12,109.271,12,1,1,3.150075,3.396834,,,0,106.447,106.889,106.838,105.755,106.162,106.743,107.444,107.867,108.114,108.774,108.856,109.271,4.409303,4.162913,12.0,2020-12,4.162913,3.320462,5.444347,12,1,1,4.497759,4.498037,4.498037,3.647821,3.571928,3.320462,4.678052,4.278287,5.444347,5.011887,4.901982,4.791448,4.591572,4.51094,4.162913,3.513926,3.489613,3.470122,5.079644,5.065382,5.036897,4.97866,4.88503,4.762904,4.64085,4.552038,4.498037,,,,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indicadores_47_utf8.csv | https://www.inegi.org.mx/temas/inpc/,indicadores_29_utf8.csv | https://www.inegi.org.mx/temas/empleo/,tabulado_desempleo_trimestral_limpio_utf8.csv,presidentes_mexico_hitos.csv,https://www.diputados.gob.mx/sedia/sia/re/RE-ISS-06-06.pdf,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/articles/mexico-team-profile-history | https://en.wikipedia.org/wiki/Mexico_at_the_FIFA_World_Cup | https://www.rsssf.org/tablesw/worldcup.html,,INPC | desempleo_mensual | hitos | presidencia,,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,,,(GF-GC) + 2*victorias + 3*fases_superadas + 4*victorias_KO + 0.3*victorias_rival_fuerte - 0.2*derrotas_rival_debil
mexico_futbol_economia_anual,2026-07-03_v1.0,anual,2021,2020,México,América del Norte,2026-07-03,Andrés Manuel López Obrador,MORENA,2018-2024,Andrés Manuel López Obrador,MORENA,0,,,,0,0,,,,113.541917,117.308,12.0,2021-12,117.308,12,1,1,7.355108,5.689208,,,0,110.21,110.907,111.824,112.19,112.419,113.018,113.682,113.899,114.601,115.561,116.884,117.308,4.136165,3.804984,12.0,2021-12,3.804984,3.802032,4.672366,12,1,1,4.090511,3.73825,3.73825,4.534244,4.442392,4.465905,4.672366,4.074552,3.979799,4.086926,3.999328,3.917799,3.853655,3.802032,3.804984,4.46031,4.41672,4.35385,4.27021,4.175805,4.086127,4.016334,3.965188,3.920566,3.871927,3.810843,3.73825,,,,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indicadores_47_utf8.csv | https://www.inegi.org.mx/temas/inpc/,indicadores_29_utf8.csv | https://www.inegi.org.mx/temas/empleo/,tabulado_desempleo_trimestral_limpio_utf8.csv,presidentes_mexico_hitos.csv,https://www.diputados.gob.mx/sedia/sia/re/RE-ISS-06-06.pdf,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/articles/mexico-team-profile-history | https://en.wikipedia.org/wiki/Mexico_at_the_FIFA_World_Cup | https://www.rsssf.org/tablesw/worldcup.html,,INPC | desempleo_mensual | presidencia,,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,,,(GF-GC) + 2*victorias + 3*fases_superadas + 4*victorias_KO + 0.3*victorias_rival_fuerte - 0.2*derrotas_rival_debil
mexico_futbol_economia_anual,2026-07-03_v1.0,anual,2022,2020,México,América del Norte,2026-07-03,Andrés Manuel López Obrador,MORENA,2018-2024,Andrés Manuel López Obrador,MORENA,0,Andrés Manuel López Obrador,MORENA,Alta inflación global y normalización monetaria,1,1,Andrés Manuel López Obrador,MORENA,2018-2024,122.5075,126.478,12.0,2022-12,126.478,12,1,1,7.817029,7.896276,,,0,118.002,118.981,120.159,120.809,121.022,122.044,122.948,123.803,124.571,125.276,125.997,126.478,3.270224,2.962162,12.0,2022-12,2.962162,2.934302,3.819545,12,1,1,3.286445,2.95407,2.95407,3.57473,3.819545,3.479886,3.06616,3.317766,3.310341,3.195709,3.237753,3.114363,3.229974,2.934302,2.962162,3.661231,3.580378,3.497032,3.415143,3.345321,3.289302,3.242071,3.196711,3.14826,3.08818,3.01964,2.95407,,,,0,0,0,,,,,,,,,,,,,1,22.0,Asia,Catar,Participó,1.0,0.0,Fase de grupos,1.0,22.0,3.0,1.0,1.0,1.0,2.0,3.0,-1.0,4.0,1.3333,44.4444,33.3333,0.6667,1.0,3 PJ | 1 G | 1 E | 1 P | GF 2 | GC 3,,,3.º del Grupo C; eliminado por diferencia de goles,0.0,2022-12-18,indicadores_47_utf8.csv | https://www.inegi.org.mx/temas/inpc/,indicadores_29_utf8.csv | https://www.inegi.org.mx/temas/empleo/,tabulado_desempleo_trimestral_limpio_utf8.csv,presidentes_mexico_hitos.csv,https://www.diputados.gob.mx/sedia/sia/re/RE-ISS-06-06.pdf,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/articles/mexico-team-profile-history | https://en.wikipedia.org/wiki/Mexico_at_the_FIFA_World_Cup | https://www.rsssf.org/tablesw/worldcup.html,,INPC | desempleo_mensual | hitos | mundial_fifa | presidencia,,0.0,0.0,0.0,0,-1.0,2.0,0,0.0,0.0,0.0,1.0,0.3333333333333333,(GF-GC) + 2*victorias + 3*fases_superadas + 4*victorias_KO + 0.3*victorias_rival_fuerte - 0.2*derrotas_rival_debil
mexico_futbol_economia_anual,2026-07-03_v1.0,anual,2023,2020,México,América del Norte,2026-07-03,Andrés Manuel López Obrador,MORENA,2018-2024,Andrés Manuel López Obrador,MORENA,0,,,,0,0,,,,129.279667,132.373,12.0,2023-12,132.373,12,1,1,4.66089,5.527961,,,0,127.336,128.046,128.389,128.363,128.084,128.214,128.832,129.545,130.12,130.609,131.445,132.373,2.79562,2.800651,12.0,2023-12,2.800651,2.613104,2.930591,12,1,1,2.802489,2.74352,2.74352,2.906698,2.837477,2.822237,2.875363,2.930591,2.613104,2.913613,2.68853,2.672676,2.707362,2.779132,2.800651,2.902925,2.873584,2.864039,2.859827,2.846548,2.816136,2.778631,2.74653,2.729519,2.729256,2.739356,2.74352,2.787361,2.76693,2.817322,4,1,1,2.658014,2.61659,2.719169,2.81392,2.799684,2.834673,2.992484,2.98207,3.007721,2.685028,2.669376,2.707723,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indicadores_47_utf8.csv | https://www.inegi.org.mx/temas/inpc/,indicadores_29_utf8.csv | https://www.inegi.org.mx/temas/empleo/,tabulado_desempleo_trimestral_limpio_utf8.csv,presidentes_mexico_hitos.csv,https://www.diputados.gob.mx/sedia/sia/re/RE-ISS-06-06.pdf,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/articles/mexico-team-profile-history | https://en.wikipedia.org/wiki/Mexico_at_the_FIFA_World_Cup | https://www.rsssf.org/tablesw/worldcup.html,,INPC | desempleo_mensual | desempleo_trimestral | presidencia,,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,,,(GF-GC) + 2*victorias + 3*fases_superadas + 4*victorias_KO + 0.3*victorias_rival_fuerte - 0.2*derrotas_rival_debil
mexico_futbol_economia_anual,2026-07-03_v1.0,anual,2024,2020,México,América del Norte,2026-07-03,Andrés Manuel López Obrador,MORENA,2018-2024,Claudia Sheinbaum Pardo,MORENA,1,,,Cambio de administración federal,2,1,Andrés Manuel López Obrador | Claudia Sheinbaum Pardo,MORENA,2018-2024 | 2024-2030,135.384583,137.949,12.0,2024-12,137.949,12,1,1,4.212339,4.722256,3.218889,3.99,9,133.555,133.681,134.065,134.336,134.087,134.594,136.003,136.013,136.08,136.828,137.424,137.949,2.670426,2.638978,12.0,2024-12,2.638978,2.486201,2.77555,12,1,1,2.690643,2.646827,2.646827,2.77555,2.591191,2.683846,2.681868,2.595276,2.728455,2.725729,2.755172,2.699439,2.486201,2.683402,2.638978,2.731944,2.707619,2.681981,2.670047,2.675335,2.691853,2.707576,2.71246,2.705329,2.689531,2.667216,2.646827,2.694996,2.680925,2.715954,4,1,1,2.542261,2.432131,2.702421,2.668339,2.691946,2.634242,3.001589,2.971169,3.045738,2.567794,2.628454,2.481414,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indicadores_47_utf8.csv | https://www.inegi.org.mx/temas/inpc/,indicadores_29_utf8.csv | https://www.inegi.org.mx/temas/empleo/,tabulado_desempleo_trimestral_limpio_utf8.csv,presidentes_mexico_hitos.csv,https://www.diputados.gob.mx/sedia/sia/re/RE-ISS-06-06.pdf,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/articles/mexico-team-profile-history | https://en.wikipedia.org/wiki/Mexico_at_the_FIFA_World_Cup | https://www.rsssf.org/tablesw/worldcup.html,,INPC | desempleo_mensual | desempleo_trimestral | hitos | presidencia,,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,,,(GF-GC) + 2*victorias + 3*fases_superadas + 4*victorias_KO + 0.3*victorias_rival_fuerte - 0.2*derrotas_rival_debil
mexico_futbol_economia_anual,2026-07-03_v1.0,anual,2025,2020,México,América del Norte,2026-07-03,Claudia Sheinbaum Pardo,MORENA,2024-2030,Claudia Sheinbaum Pardo,MORENA,0,,,,0,0,,,,140.542167,143.042,12.0,2025-12,143.042,12,1,1,3.691944,3.80958,1.859167,3.66,24,138.343,138.726,139.161,139.62,140.012,140.405,140.78,140.867,141.197,141.708,142.645,143.042,2.646377,2.623476,12.0,2025-12,2.623476,2.586127,2.740805,12,1,1,2.647566,2.672856,2.672856,2.635402,2.651177,2.588454,2.630746,2.688982,2.638513,2.586127,2.657395,2.740805,2.616076,2.699373,2.623476,2.636384,2.632465,2.630445,2.631006,2.6345,2.641834,2.65056,2.657285,2.65879,2.660013,2.664652,2.672856,2.639265,2.57631,2.730334,4,1,1,2.46354,2.394678,2.563618,2.659862,2.597869,2.74918,2.886969,2.811277,2.996685,2.546689,2.501417,2.611852,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indicadores_47_utf8.csv | https://www.inegi.org.mx/temas/inpc/,indicadores_29_utf8.csv | https://www.inegi.org.mx/temas/empleo/,tabulado_desempleo_trimestral_limpio_utf8.csv,presidentes_mexico_hitos.csv,https://www.diputados.gob.mx/sedia/sia/re/RE-ISS-06-06.pdf,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/articles/mexico-team-profile-history | https://en.wikipedia.org/wiki/Mexico_at_the_FIFA_World_Cup | https://www.rsssf.org/tablesw/worldcup.html,,INPC | desempleo_mensual | desempleo_trimestral | presidencia,,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,,,(GF-GC) + 2*victorias + 3*fases_superadas + 4*victorias_KO + 0.3*victorias_rival_fuerte - 0.2*derrotas_rival_debil
